CASE_SUBMITTED_DAY,CASE_SUBMITTED_MONTH,CASE_SUBMITTED_YEAR,DECISION_DAY,DECISION_MONTH,DECISION_YEAR,VISA_CLASS,EMPLOYER_NAME,EMPLOYER_STATE,EMPLOYER_COUNTRY,SOC_NAME,NAICS_CODE,TOTAL_WORKERS,FULL_TIME_POSITION,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_SOURCE,PW_SOURCE_YEAR,PW_SOURCE_OTHER,WAGE_RATE_OF_PAY_FROM,WAGE_RATE_OF_PAY_TO,WAGE_UNIT_OF_PAY,H-1B_DEPENDENT,WILLFUL_VIOLATOR,WORKSITE_STATE,WORKSITE_POSTAL_CODE,CASE_STATUS
30,9,2016,6,10,2016,H1B,THE SPHERE INSTITUTE,CA,UNITED STATES OF AMERICA,EDUCATION,541720,1,Y,72301,Year,OES,2016,OFLC ONLINE DATA CENTER,72301,95000,Year,Y,N,DC,20001,CERTIFIED
30,9,2016,6,10,2016,H1B,THE SPHERE INSTITUTE,CA,UNITED STATES OF AMERICA,EDUCATION,541720,1,Y,42224,Year,OES,2016,OFLC ONLINE DATA CENTER,50000,75000,Year,Y,N,CA,94010,CERTIFIED
30,9,2016,6,10,2016,H1B,THE UNIVERSITY OF IOWA,IA,UNITED STATES OF AMERICA,EDUCATION,611310,1,Y,44720,Year,OES,2016,OFLC ONLINE DATA CENTER,47476,0,Year,N,N,IA,52242,CERTIFIED
30,9,2016,6,10,2016,H1B,THE UNIVERSITY OF IOWA,IA,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,52790,Year,OES,2016,OFLC ONLINE DATA CENTER,52790,0,Year,N,N,IA,52241,CERTIFIED
30,9,2016,6,10,2016,H1B,THE UNIVERSITY OF IOWA,IA,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,39042,Year,OES,2016,OFLC ONLINE DATA CENTER,47476,0,Year,N,N,TX,77030,CERTIFIED
30,9,2016,6,10,2016,H1B,THE UNIVERSITY OF TOLEDO,OH,UNITED STATES OF AMERICA,ENGINEERS,611310,1,N,13.78,Hour,OES,2016,OFLC ONLINE DATA CENTER,20.93,0,Hour,N,N,OH,43606,CERTIFIED
30,9,2016,6,10,2016,H1B,THE WELL TIED KNOT LLC,PA,UNITED STATES OF AMERICA,ENGINEERS,621340,1,N,21.48,Hour,OES,2016,OFLC ONLINE DATA CENTER,21.48,0,Hour,N,N,PA,19119,CERTIFIED
30,9,2016,6,10,2016,H1B,THOMSON REUTERS TAX and ACCOUNTING INC,TX,UNITED STATES OF AMERICA,ENGINEERS,5191,1,Y,96800,Year,Other,2016,US MERCER BENCHMARK DATABASE SURVEY,97660,0,Year,N,N,TX,75006,CERTIFIED
30,9,2016,6,10,2016,H1B,THOUGHTWAVE SOFTWARE AND SOLUTIONS INC,IL,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,82014,Year,Other,2016,OFLC ONLINE DATA CENTER,82014,0,Year,Y,N,MI,48126,CERTIFIED
30,9,2016,6,10,2016,H1B,TITAN TECHNOLOGIES INC,PA,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,84864,Year,OES,2016,OFLC ONLINE DATA CENTER,100000,0,Year,Y,N,NJ,7310,CERTIFIED
30,9,2016,6,10,2016,H1B,TRIDENT UNIVERSITY INTERNATIONAL LLC,CA,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,77272,Year,Other,2016,OFLC ONLINE DATA CENTER,90000,0,Year,N,N,CA,90630,CERTIFIED
30,9,2016,6,10,2016,H1B,TRINGAPPS INC,NY,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,85738,Year,OES,2016,OFLC ONLINE DATA CENTER,85738,0,Year,Y,N,CA,94107,CERTIFIED
30,9,2016,6,10,2016,H1B,TRIZETTO CORPORATION A COGNIZANT COMPANY,CO,UNITED STATES OF AMERICA,ENGINEERS,511210,1,Y,76336,Year,OES,2016,OFLC ONLINE DATA CENTER,90813,105006,Year,Y,N,AZ,85248,CERTIFIED
30,9,2016,6,10,2016,H1B,TRIZETTO CORPORATION A COGNIZANT COMPANY,CO,UNITED STATES OF AMERICA,ENGINEERS,511210,1,Y,88587,Year,OES,2016,OFLC ONLINE DATA CENTER,88587,112993,Year,Y,N,CO,80112,CERTIFIED
30,9,2016,6,10,2016,H1B,TRIZETTO CORPORATION A COGNIZANT COMPANY,CO,UNITED STATES OF AMERICA,ENGINEERS,511210,1,Y,82805,Year,OES,2016,OFLC ONLINE DATA CENTER,82805,105000,Year,Y,N,NJ,7083,CERTIFIED
30,9,2016,6,10,2016,H1B,TRIZETTO CORPORATION A COGNIZANT COMPANY,CO,UNITED STATES OF AMERICA,ENGINEERS,511210,1,Y,88067,Year,OES,2016,OFLC ONLINE DATA CENTER,88067,117345,Year,Y,N,MA,2111,CERTIFIED
30,9,2016,6,10,2016,H1B,TRIZETTO PROVIDER SOLUTIONS LLC A COGNIZANT COMPANY,CO,UNITED STATES OF AMERICA,ENGINEERS,511210,1,Y,62754,Year,OES,2016,OFLC ONLINE DATA CENTER,62754,81128,Year,Y,N,TX,75077,CERTIFIED
30,9,2016,6,10,2016,H1B,TRUSTEES OF BOSTON UNIVERSITY,MA,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,50398,Year,OES,2016,OFLC ONLINE DATA CENTER,51000,0,Year,N,N,MA,2215,CERTIFIED
30,9,2016,6,10,2016,H1B,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,PA,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,41434,Year,OES,2016,OFLC ONLINE DATA CENTER,47268,0,Year,N,N,PA,19104,CERTIFIED
30,9,2016,6,10,2016,H1B,TSYS,GA,UNITED STATES OF AMERICA,ENGINEERS,522390,1,Y,110344,Year,OES,2016,OFLC ONLINE DATA CENTER,111000,121000,Year,N,N,GA,31901,CERTIFIED
30,9,2016,6,10,2016,H1B,TWITTER INC,CA,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,117770,Year,OES,2016,OFLC ONLINE DATA CENTER,155000,0,Year,N,N,CA,94103,CERTIFIED
30,9,2016,6,10,2016,E3 Australian,TWITTER INC,CA,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,134389,Year,OES,2016,OFLC ONLINE DATA CENTER,158000,0,Year,,,CA,94103,CERTIFIED
30,9,2016,6,10,2016,H1B,TXU ENERGY RETAIL COMPANY LLC,TX,UNITED STATES OF AMERICA,ENGINEERS,22112,1,Y,79498,Year,OES,2016,OFLC ONLINE DATA CENTER,85000,125000,Year,N,N,TX,75039,CERTIFIED
30,9,2016,6,10,2016,H1B,UGAM SOLUTIONS SEZ PVT LTD,TX,UNITED STATES OF AMERICA,ENGINEERS,5416,1,Y,92019,Year,OES,2016,OFLC ONLINE DATA CENTER,99000,0,Year,Y,N,CA,94025,CERTIFIED
30,9,2016,6,10,2016,H1B,ULTA INC WHOLLY OWNED SUBSIDIARY OF ULTA SALON COSMETICS andAMP FRAGRANCE,IL,UNITED STATES OF AMERICA,ENGINEERS,446120,1,Y,69368,Year,OES,2016,OFLC ONLINE DATA CENTER,69368,95000,Year,N,N,IL,60440,CERTIFIED
30,9,2016,6,10,2016,H1B,ULTA INC WHOLLY OWNED SUBSIDIARY OF ULTA SALON COSMETICS andAMP FRAGRANCE,IL,UNITED STATES OF AMERICA,ENGINEERS,446120,1,Y,74173,Year,OES,2016,OFLC ONLINE DATA CENTER,74173,120000,Year,N,N,IL,60440,CERTIFIED
30,9,2016,6,10,2016,H1B,UMASS MEMORIAL MEDICAL GROUP INC,MA,UNITED STATES OF AMERICA,ENGINEERS,621111,1,Y,89977,Year,OES,2016,OFLC ONLINE DATA CENTER,290845,0,Year,N,N,MA,1655,CERTIFIED
30,9,2016,6,10,2016,H1B,UNISOFT SOLUTIONS LLC,NJ,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,82805,Year,OES,2016,OFLC ONLINE DATA CENTER,92400,0,Year,N,N,NJ,7920,CERTIFIED
30,9,2016,6,10,2016,H1B,UNITED BUSINESS SOLUTIONS INC,NJ,UNITED STATES OF AMERICA,ENGINEERS,541512,1,Y,68037,Year,OES,2016,OFLC ONLINE DATA CENTER,70000,0,Year,N,N,PA,19103,CERTIFIED
30,9,2016,6,10,2016,H1B,UNITED SOFTWARE GROUP INC,OH,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,76898,Year,OES,2016,OFLC ONLINE DATA CENTER,95000,0,Year,Y,N,GA,30308,CERTIFIED
30,9,2016,6,10,2016,H1B,UNIVERSAL MCCANN WORLDWIDE INC,NY,UNITED STATES OF AMERICA,ENGINEERS,541830,1,Y,62962,Year,OES,2016,OFLC ONLINE DATA CENTER,62962,72962,Year,N,N,NY,10001,CERTIFIED
30,9,2016,6,10,2016,H1B,UNIVERSITY OF CALIFORNIA DAVIS,CA,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,50627,Year,OES,2016,OFLC ONLINE DATA CENTER,54800,0,Year,N,N,CA,95616,CERTIFIED
30,9,2016,6,10,2016,H1B,UNIVERSITY OF CALIFORNIA DAVIS,CA,UNITED STATES OF AMERICA,ENGINEERS,611310,1,N,19.81,Hour,OES,2016,OFLC ONLINE DATA CENTER,39.02,0,Hour,N,N,CA,95616,CERTIFIED
30,9,2016,6,10,2016,H1B,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,54840,Year,OES,2016,OFLC ONLINE DATA CENTER,82700,0,Year,N,N,CA,94143,CERTIFIED
30,9,2016,6,10,2016,H1B,UNIVERSITY OF CENTRAL FLORIDA,FL,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,48651,Year,OES,2016,NONE,48651,0,Year,N,N,FL,32827,CERTIFIED
30,9,2016,6,10,2016,H1B,UNIVERSITY OF CENTRAL FLORIDA,FL,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,77907,Year,OES,2016,OFLC ONLINE DATA CENTER,92000,0,Year,N,N,FL,32816,CERTIFIED
30,9,2016,6,10,2016,H1B,UNIVERSITY OF COLORADO,CO,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,41434,Year,OES,2016,OFLC ONLINE DATA CENTER,49882,0,Year,N,N,CO,80045,CERTIFIED
30,9,2016,6,10,2016,H1B,UNIVERSITY OF FLORIDA,FL,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,52562,Year,OES,2016,OFLC ONLINE DATA CENTER,58000,0,Year,N,N,FL,32610,CERTIFIED
30,9,2016,6,10,2016,H1B,UNIVERSITY OF ILLINOIS,IL,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,50692,Year,Other,2016,CUPA SALARIES IN HIGHER ED,53000,0,Year,N,N,IL,61801,CERTIFIED
30,9,2016,6,10,2016,H1B,UNIVERSITY OF MIAMI,FL,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,42120,Year,OES,2016,NONE,70983.67,0,Year,N,N,FL,33149,CERTIFIED
30,9,2016,6,10,2016,H1B,UNIVERSITY OF MINNESOTA,MN,UNITED STATES OF AMERICA,ENGINEERS,611310,1,N,22.81,Hour,OES,2015,OFLC ONLINE DATA CENTER,40.38,0,Hour,N,N,MN,55454,CERTIFIED
30,9,2016,6,10,2016,H1B,UNIVERSITY OF NEW HAMPSHIRE,NH,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,58406,Year,Other,2016,OFLC ONLINE DATA CENTER,60000,0,Year,N,N,NH,3824,CERTIFIED
30,9,2016,6,10,2016,H1B,UNIVERSITY OF UTAH,UT,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,62450,Year,Other,2016,OFLC ONLINE DATA CENTER,380000,0,Year,N,N,UT,84108,CERTIFIED
30,9,2016,6,10,2016,H1B,UNIVERSITY OF UTAH,UT,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,52478,Year,Other,2016,OFLC ONLINE DATA CENTER,62000,0,Year,N,N,UT,84112,CERTIFIED
30,9,2016,6,10,2016,H1B,URL SYSTEMS INC,NJ,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,70304,Year,Other,2016,OFLC ONLINE DATA CENTER,78000,0,Year,Y,N,MI,48377,CERTIFIED
30,9,2016,6,10,2016,H1B,USA BOX INC,FL,UNITED STATES OF AMERICA,ENGINEERS,541614,1,Y,42890,Year,OES,2016,OFLC ONLINE DATA CENTER,43000,0,Year,N,N,FL,33195,CERTIFIED
30,9,2016,6,10,2016,H1B,UST GLOBAL INC,CA,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,57533,Year,OES,2016,OFLC ONLINE DATA CENTER,67000,0,Year,Y,N,CA,90013,CERTIFIED
30,9,2016,6,10,2016,H1B,UST GLOBAL INC,CA,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,57533,Year,OES,2016,OFLC ONLINE DATA CENTER,67000,0,Year,Y,N,CA,90013,CERTIFIED
30,9,2016,6,10,2016,H1B,UST GLOBAL INC,CA,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,57533,Year,OES,2016,OFLC ONLINE DATA CENTER,80000,0,Year,Y,N,CA,91367,CERTIFIED
30,9,2016,6,10,2016,H1B,UST GLOBAL INC,CA,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,52998,Year,OES,2016,OFLC ONLINE DATA CENTER,60000,0,Year,Y,N,AR,72712,CERTIFIED
30,9,2016,6,10,2016,H1B,UT BATTELLE LLC OAK RIDGE NATIONAL LABORATORY,TN,UNITED STATES OF AMERICA,ENGINEERS,541710,1,Y,71760,Year,Other,2016,OFLC ONLINE DATA CENTER,85200,0,Year,N,N,TN,37831,CERTIFIED
30,9,2016,6,10,2016,H1B,UT BATTELLE LLC OAK RIDGE NATIONAL LABORATORY,TN,UNITED STATES OF AMERICA,ENGINEERS,541710,1,Y,75546,Year,Other,2016,OFLC ONLINE DATA CENTER,99372,0,Year,N,N,TN,37831,CERTIFIED
30,9,2016,6,10,2016,H1B,VAKTECH CORPORATION LLC,NJ,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,55349,Year,OES,2016,OFLC ONLINE DATA CENTER,60000,0,Year,Y,N,PA,19312,CERTIFIED
30,9,2016,6,10,2016,H1B,VAKTECH CORPORATION LLC,NJ,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,56285,Year,OES,2016,OFLC ONLINE DATA CENTER,60000,0,Year,Y,N,MN,55401,CERTIFIED
30,9,2016,6,10,2016,H1B,VALIDATION ASSOCIATES LLC,VA,UNITED STATES OF AMERICA,ENGINEERS,5416,1,Y,54226,Year,OES,2016,OFLC ONLINE DATA CENTER,60000,0,Year,Y,N,PA,19406,CERTIFIED
30,9,2016,6,10,2016,H1B,VALTECH SOLUTIONS INC,TX,UNITED STATES OF AMERICA,ENGINEERS,541512,1,Y,85197,Year,OES,2016,OFLC ONLINE DATA CENTER,127500,0,Year,N,N,TX,75024,CERTIFIED
30,9,2016,6,10,2016,H1B,VALUEMOMENTUM INC,NJ,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,80891,Year,OES,2016,OFLC ONLINE DATA CENTER,82000,0,Year,Y,N,CT,6053,CERTIFIED
30,9,2016,6,10,2016,H1B,VANDERBILT UNIVERSITY,TN,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,27560,Year,OES,2016,OFLC ONLINE DATA CENTER,28620.8,0,Year,N,N,TN,37212,CERTIFIED
30,9,2016,6,10,2016,H1B,VARSUN ETECHNOLOGIES GROUP INC,CA,UNITED STATES OF AMERICA,ENGINEERS,541519,1,Y,63170,Year,OES,2016,OFLC ONLINE DATA CENTER,63170,66000,Year,Y,N,CA,95814,CERTIFIED
30,9,2016,6,10,2016,H1B,VECTOR SYSTEMS INC,NJ,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,82805,Year,OES,2016,OFLC ONLINE DATA CENTER,82805,0,Year,Y,N,NJ,7059,CERTIFIED
30,9,2016,6,10,2016,H1B,VERINON TECHNOLOGY SOLUTIONS LTD,IL,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,85197,Year,OES,2016,OFLC ONLINE DATA CENTER,85197,0,Year,Y,N,TX,75038,CERTIFIED
30,9,2016,6,10,2016,H1B,VERIZON DATA SERVICES LLC,TX,UNITED STATES OF AMERICA,ENGINEERS,51791,1,Y,78957,Year,OES,2016,OFLC ONLINE DATA CENTER,94091,0,Year,N,N,TX,75038,CERTIFIED
30,9,2016,6,10,2016,H1B,VERIZON DATA SERVICES LLC,TX,UNITED STATES OF AMERICA,ENGINEERS,51791,1,Y,85197,Year,OES,2016,OFLC ONLINE DATA CENTER,97902,0,Year,N,N,TX,75038,CERTIFIED
30,9,2016,6,10,2016,H1B,VERIZON DIGITAL MEDIA SERVICES INC,CA,UNITED STATES OF AMERICA,ENGINEERS,518111,1,Y,75941,Year,OES,2016,OFLC ONLINE DATA CENTER,75941,0,Year,N,N,CA,90094,CERTIFIED
30,9,2016,6,10,2016,E3 Australian,VERTEX PHARMACEUTICALS INCORPORATED,MA,UNITED STATES OF AMERICA,ENGINEERS,541710,1,Y,51730,Year,OES,2016,OFLC ONLINE DATA CENTER,55000,65000,Year,N,N,MA,2210,CERTIFIED
30,9,2016,6,10,2016,H1B,VESTORLY INC,NY,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,48838,Year,Other,2016,OFLC ONLINE DATA CENTER,50000,0,Year,N,N,NY,10017,CERTIFIED
30,9,2016,6,10,2016,H1B,VEVEY SOFTWARE SOLUTIONS LLC,FL,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,45760,Year,OES,2016,OFLC ONLINE DATA CENTER,50000,0,Year,N,N,FL,33647,CERTIFIED
30,9,2016,6,10,2016,H1B,VIACOM INTERNATIONAL INC,NY,UNITED STATES OF AMERICA,ENGINEERS,515210,1,Y,93870,Year,Other,2016,OFLC ONLINE DATA CENTER,135000,0,Year,N,N,NY,10036,CERTIFIED
30,9,2016,6,10,2016,H1B,VIACOM INTERNATIONAL INC,NY,UNITED STATES OF AMERICA,ENGINEERS,515210,1,Y,118331,Year,Other,2016,OFLC ONLINE DATA CENTER,120000,0,Year,N,N,NY,10036,CERTIFIED
30,9,2016,6,10,2016,H1B,VIDANT HEALTH,NC,UNITED STATES OF AMERICA,ENGINEERS,621111,1,Y,60632,Year,OES,2016,OFLC ONLINE DATA CENTER,60632,96096,Year,N,N,NC,27834,CERTIFIED
30,9,2016,6,10,2016,H1B,VIMO INC,CA,UNITED STATES OF AMERICA,ENGINEERS,541990,1,Y,103230,Year,Other,2016,OFLC ONLINE DATA CENTER,139125,0,Year,N,N,CA,94043,CERTIFIED
30,9,2016,6,10,2016,H1B,VINTECH SOLUTIONS INC,MO,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,78208,Year,Other,2016,OFLC ONLINE DATA CENTER,78500,0,Year,N,N,MO,63132,CERTIFIED
30,9,2016,6,10,2016,H1B,VIRGINIA DEPARTMENT OF TRANSPORTATION,VA,UNITED STATES OF AMERICA,ENGINEERS,926120,1,Y,59550,Year,OES,2016,OFLC ONLINE DATA CENTER,59550,0,Year,N,N,VA,23219,CERTIFIED
30,9,2016,6,10,2016,H1B,VIRGINIA DEPARTMENT OF TRANSPORTATION,VA,UNITED STATES OF AMERICA,ENGINEERS,926120,1,Y,69534,Year,OES,2016,OFLC ONLINE DATA CENTER,69534,0,Year,N,N,VA,23219,CERTIFIED
30,9,2016,6,10,2016,H1B,VIRTUSA CORPORATION,MA,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,70283,Year,Other,2016,OFLC ONLINE DATA CENTER,112440,0,Year,Y,N,NE,68128,CERTIFIED
30,9,2016,6,10,2016,H1B,VIRTUSA CORPORATION,MA,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,166941,Year,Other,2016,OFLC ONLINE DATA CENTER,178000,0,Year,Y,N,NJ,7058,CERTIFIED
30,9,2016,6,10,2016,H1B,VIRTUSA CORPORATION,MA,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,86070,Year,Other,2016,OFLC ONLINE DATA CENTER,115000,0,Year,Y,N,FL,33337,CERTIFIED
30,9,2016,6,10,2016,H1B,VIRTUSA CORPORATION,MA,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,90376,Year,Other,2016,OFLC ONLINE DATA CENTER,115000,0,Year,Y,N,NY,10005,CERTIFIED
30,9,2016,6,10,2016,H1B,VIRTUSA CORPORATION,MA,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,108992,Year,Other,2016,OFLC ONLINE DATA CENTER,132600,0,Year,Y,N,NY,10007,CERTIFIED
30,9,2016,6,10,2016,H1B,VIRTUSA CORPORATION,MA,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,176779,Year,Other,2016,OFLC ONLINE DATA CENTER,178000,0,Year,Y,N,NY,10017,CERTIFIED
30,9,2016,6,10,2016,H1B,VIS SOFTWARE SOLUTIONS INC,CA,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,74547,Year,Other,2016,OFLC ONLINE DATA CENTER,75000,0,Year,N,N,CA,94612,CERTIFIED
30,9,2016,6,10,2016,H1B,VISA USA INC,CA,UNITED STATES OF AMERICA,ENGINEERS,522320,1,Y,144248,Year,OES,2016,OFLC ONLINE DATA CENTER,144248,166650,Year,N,N,CA,94404,CERTIFIED
30,9,2016,6,10,2016,H1B,VLINKINC,CT,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,68557,Year,OES,2016,OFLC ONLINE DATA CENTER,69000,0,Year,Y,N,CT,6074,CERTIFIED
30,9,2016,6,10,2016,E3 Australian,VOYAIR LLC,TX,UNITED STATES OF AMERICA,ENGINEERS,611699,1,Y,22.08,Hour,Other,2016,OFLC ONLINE DATA CENTER,26,0,Hour,,,TX,75491,CERTIFIED
30,9,2016,6,10,2016,H1B,V SOFT CONSULTING GROUP INC,KY,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,56285,Year,Other,2016,OFLC ONLINE DATA CENTER,57000,0,Year,Y,N,MN,55121,CERTIFIED
30,9,2016,6,10,2016,H1B,V SOFT CONSULTING GROUP INC,KY,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,67434,Year,Other,2016,OFLC ONLINE DATA CENTER,68000,0,Year,Y,N,GA,30096,CERTIFIED
30,9,2016,6,10,2016,H1B,V SOFT CONSULTING GROUP INC,KY,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,52478,Year,Other,2016,OFLC ONLINE DATA CENTER,55000,0,Year,Y,N,TX,77002,CERTIFIED
30,9,2016,6,10,2016,H1B,V SOFT CONSULTING GROUP INC,KY,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,95701,Year,Other,2016,OFLC ONLINE DATA CENTER,130000,0,Year,Y,N,NY,10001,CERTIFIED
30,9,2016,6,10,2016,H1B,WABASH SOLUTIONS INC,GA,UNITED STATES OF AMERICA,ENGINEERS,518210,1,Y,54.66,Hour,Other,2016,OFLC ONLINE DATA CENTER,58,0,Hour,N,N,GA,30309,CERTIFIED
30,9,2016,6,10,2016,H1B,WAL MART ASSOCIATES INC,AR,UNITED STATES OF AMERICA,ENGINEERS,452910,1,Y,147222,Year,OES,2016,OFLC ONLINE DATA CENTER,168795.38,0,Year,N,N,CA,94086,CERTIFIED
30,9,2016,6,10,2016,H1B,WAL MART ASSOCIATES INC,AR,UNITED STATES OF AMERICA,ENGINEERS,452910,1,Y,149656,Year,OES,2016,OFLC ONLINE DATA CENTER,181386.14,0,Year,N,N,CA,94066,CERTIFIED
30,9,2016,6,10,2016,H1B,WAL MART ASSOCIATES INC,AR,UNITED STATES OF AMERICA,ENGINEERS,452112,1,Y,67787,Year,OES,2016,OFLC ONLINE DATA CENTER,86065.98,0,Year,N,N,AR,72716,CERTIFIED
30,9,2016,6,10,2016,H1B,WAL MART ASSOCIATES INC,AR,UNITED STATES OF AMERICA,ENGINEERS,452112,1,Y,67766,Year,OES,2016,OFLC ONLINE DATA CENTER,91404.82,0,Year,N,N,AR,72716,CERTIFIED
30,9,2016,6,10,2016,H1B,WAL MART ASSOCIATES INC,AR,UNITED STATES OF AMERICA,ENGINEERS,452112,1,Y,56264,Year,OES,2016,OFLC ONLINE DATA CENTER,87000,0,Year,N,N,AR,72716,CERTIFIED
30,9,2016,6,10,2016,H1B,WALTZ NETWORKS INC,CA,UNITED STATES OF AMERICA,ENGINEERS,511210,1,Y,184288,Year,OES,2016,OFLC ONLINE DATA CENTER,184500,0,Year,N,N,CA,94134,CERTIFIED
30,9,2016,6,10,2016,H1B1 Chile,WEBBER LLC,TX,UNITED STATES OF AMERICA,ENGINEERS,237310,1,Y,42078,Year,OES,2016,OFLC ONLINE DATA CENTER,60000,0,Year,,,TX,76106,CERTIFIED
30,9,2016,6,10,2016,H1B,WEIMAR INSTITUTE,CA,UNITED STATES OF AMERICA,ENGINEERS,813110,1,Y,27.82,Hour,Other,2016,OFLC ONLINE DATA CENTER,28.57,0,Hour,N,N,CA,95736,CERTIFIED
30,9,2016,6,10,2016,H1B,WELLSPAN MEDICAL GROUP,PA,UNITED STATES OF AMERICA,ENGINEERS,622110,1,Y,212264,Year,OES,2016,OFLC ONLINE DATA CENTER,300000,0,Year,N,N,PA,17403,CERTIFIED
30,9,2016,6,10,2016,H1B,WESTERN WASHINGTON UNIVERSITY,WA,UNITED STATES OF AMERICA,ENGINEERS,611310,1,Y,41350,Year,OES,2016,OFLC ONLINE DATA CENTER,44200,0,Year,N,N,WA,98225,CERTIFIED
30,9,2016,6,10,2016,H1B,WESTERNACHER and PARTNER CONSULTING INC,MA,UNITED STATES OF AMERICA,ENGINEERS,541330,1,Y,108368,Year,OES,2016,OFLC ONLINE DATA CENTER,145000,0,Year,N,N,MA,2482,CERTIFIED
30,9,2016,6,10,2016,H1B,WHITEHEAD INSTITUTE FOR BIOMEDICAL RESEARCH,MA,UNITED STATES OF AMERICA,ENGINEERS,5417,1,Y,85218,Year,Other,2016,OFLC ONLINE DATA CENTER,95000,0,Year,N,N,MA,2142,CERTIFIED
30,9,2016,6,10,2016,H1B,WINDYCITY TECHNOLOGIES INC,IL,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,84053,Year,OES,2016,OFLC ONLINE DATA CENTER,85000,0,Year,Y,N,MA,2116,CERTIFIED
30,9,2016,6,10,2016,H1B,WIPRO LIMITED,NJ,UNITED STATES OF AMERICA,ENGINEERS,541511,3,Y,95306,Year,OES,2016,OFLC ONLINE DATA CENTER,95306,0,Year,Y,N,CA,94041,CERTIFIED
30,9,2016,6,10,2016,H1B,WIPRO LIMITED,NJ,UNITED STATES OF AMERICA,ENGINEERS,541511,3,Y,95306,Year,OES,2016,OFLC ONLINE DATA CENTER,95306,0,Year,Y,N,CA,94041,CERTIFIED
30,9,2016,6,10,2016,H1B,WIPRO LIMITED,NJ,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,60000,Year,OES,2016,OFLC ONLINE DATA CENTER,60000,0,Year,Y,N,AZ,85284,CERTIFIED
30,9,2016,6,10,2016,H1B,WIPRO LIMITED,NJ,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,78728,Year,OES,2016,OFLC ONLINE DATA CENTER,78728,0,Year,Y,N,MI,48084,CERTIFIED
30,9,2016,6,10,2016,H1B,WIPRO LIMITED,NJ,UNITED STATES OF AMERICA,ENGINEERS,541511,1,Y,88962,Year,OES,2016,OFLC ONLINE DATA CENTER,88962,0,Year,Y,N,MD,21202,CERTIFIED
